鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
大安區,房地(土地+建物),臺北市大安區忠孝東路三段２１７巷２弄３之４號,44.14,都市：其他:第三種住宅區。,,,1110211,土地2建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0600401,174.18,4,2,3,有,無,40000000,229647,,0.0,0,,RPVOMLKKLHHGFFA77EA,152.58,0.0,21.6,有,
大安區,房地(土地+建物),臺北市大安區忠孝東路四段３２２號五樓,1.72,商,,,1110128,土地1建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0670614,14.6,3,2,2,有,有,3500000,239726,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPOMLSJLHHGFFA87EA,11.15,0.0,1.13,有,
大安區,房地(土地+建物),臺北市大安區濟南路三段３１號地下層,35.0,住,,,1110108,土地1建物1車位0,地下層,七層,華廈(10層含以下有電梯),其他,鋼筋混凝土造,0730220,162.84,0,0,0,無,無,18000000,110538,,0.0,0,,RPPNMLSKLHHGFFA87EA,133.44,0.0,0.0,有,
北投區,房地(土地+建物),臺北市北投區天母西路１１７巷５２弄１７號七樓,13.44,住,,,1101210,土地2建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0730607,77.71000000000001,3,2,2,有,有,13000000,167289,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSNMLQKLHHGFEA87EA,54.45,0.0,6.84,有,086
大安區,房地(土地+建物),臺北市大安區光復南路４６０號五樓之２,8.17,商,,,1110216,土地1建物1車位0,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0670310,90.17,3,2,2,有,有,26000000,288344,,0.0,0,,RPTOMLLKKHHGFFA57EA,75.68,0.0,2.15,有,
大安區,房地(土地+建物),臺北市大安區建國南路一段３０４巷２２號四樓之２,9.6,商,,,1110218,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0811106,58.43000000000001,2,1,1,有,無,18000000,308061,,0.0,0,,RPPNMLOKLHHGFFA47EA,37.66,1.19,9.03,有,
大安區,房地(土地+建物),臺北市大安區忠孝東路三段２４８巷１３弄１０號五樓,30.92,住,,,1110104,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710313,104.74000000000001,3,2,1,有,無,25000000,238686,,0.0,0,,RPRNMLOKLHHGFFA67EA,77.24,0.0,9.04,無,
士林區,房地(土地+建物),臺北市士林區社正路３０號六樓,12.68,商,,,1110209,土地1建物1車位0,六層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090702,79.34,1,1,1,有,有,14400000,181497,,0.0,0,,RPWOMLPKLHHGFEA28EA,46.26,2.34,5.54,有,
北投區,土地,泉源段二小段212地號,1347.84,都市：其他:陽明山國家公園區(請逕向陽明山國家公園管理處申請)。,,,1110210,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5000000,3710,,0.0,0,,RPOPMLPKLHHGFEA57EA,0.0,0.0,0.0,無,
北投區,房地(土地+建物),臺北市北投區尊賢街２４３巷３１號三樓,36.75,住,,,1110126,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0621228,96.71,3,2,2,有,無,13000000,134423,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPWNMLOKLHHGFEA08EA,96.71,0.0,0.0,無,
松山區,車位,臺北市松山區八德路四段４４５之１號,0.62,商,,,1110212,土地1建物1車位1,一層,十四層,其他,一般零售業,鋼筋混凝土造,0970205,15.870000000000001,0,0,0,有,有,700000,,升降機械,15.87,700000,僅車位交易；,RPQNMLOKLHHGFDA37EA,0.0,0.0,0.0,有,087
信義區,車位,臺北市信義區基隆路二段１５１之９號地下室,4.33,商,,,1110302,土地5建物1車位1,地下層,十二層,其他,防空避難室兼停車場,鋼筋混凝土造,0701117,34.29,0,0,0,有,有,2400000,,升降平面,0.0,2400000,僅車位交易；,RPWOMLKKLHHGFDA67EA,0.0,0.0,0.0,有,088
松山區,房地(土地+建物),臺北市松山區南京東路五段４７號十二樓之１,17.28,商,,,1110111,土地1建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0721213,117.35,3,2,2,有,有,26700000,227524,,0.0,0,陽台外推；,RPXOMLLLKHHGFDA87EA,84.15,0.0,9.07,有,
中山區,房地(土地+建物),臺北市中山區中原街３３號四樓之１,10.41,住,,,1110219,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0680724,56.24,2,1,2,有,無,13900000,247155,,0.0,0,陽台外推；,RPUPMLOKLHHGFCA87EA,38.62,0.0,9.31,有,089
內湖區,房地(土地+建物),臺北市內湖區舊宗路一段４６號五樓之３,15.44,商,,,1110126,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0920910,48.88,2,2,2,有,有,14700000,300736,,0.0,0,夾層；,RPPRMLOKLHHGFCA57EA,26.5,1.03,3.41,有,
文山區,房地(土地+建物)+車位,臺北市文山區羅斯福路六段２８５號八樓之５,10.73,商,,,1110127,土地2建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990930,101.66,2,1,1,有,有,23380000,245677,升降機械,12.6,1500000,,RPVOMLMKJHHGFAA27EA,46.75,8.68,3.88,有,090
中正區,房地(土地+建物)+車位,臺北市中正區連雲街５０號二樓,42.2,住,,,1110215,土地1建物2車位1,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0931027,132.25,4,2,2,有,有,44700000,337843,升降機械,5.86,2000000,,RPUPMLOJLHHGFBA67EA,72.02,0.6,20.92,有,091
中山區,房地(土地+建物)+車位,臺北市中山區建國北路二段９之２號七樓之４,11.35,住,,,1110110,土地2建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0950713,89.85,1,2,1,有,有,20000000,277053,坡道平面,28.49,3000000,陽台外推；,RPORMLLKJHHGFCA96EA,50.8,0.62,4.8,有,092
中山區,房地(土地+建物),臺北市中山區錦州街４巷１０弄６號,52.25,商,,,1110114,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0590414,103.57,2,1,1,有,無,23000000,222072,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；其他增建；,RPSOMLLKLHHGFCA27EA,103.57,0.0,0.0,無,
中正區,房地(土地+建物),臺北市中正區羅斯福路二段１２６號九樓之３,11.08,商,,,1110129,土地1建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,124.76,3,2,2,有,有,29316888,234986,,0.0,0,陽台外推；,RPPNMLPKLHHGFAA07EA,78.84,0.0,21.56,有,
大安區,房地(土地+建物),臺北市大安區安和路二段２１號五樓,22.72,住,,,1110123,土地2建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0730508,151.36,4,2,2,有,有,45800000,302590,,0.0,0,,RPRNMLSJLHHGFFA87DA,104.12,1.06,12.63,有,
大安區,房地(土地+建物),臺北市大安區信義路三段１０５號十二樓之１０,3.31,商,,,1110212,土地2建物1車位0,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960322,38.78,1,1,1,有,有,16800000,433213,,0.0,0,陽台外推；,RPUNMLSJLHHGFFA18DA,21.34,0.62,2.14,有,093
大安區,房地(土地+建物),臺北市大安區和平東路一段１９１號十四樓,6.17,商,,,1110303,土地2建物1車位0,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1071224,64.73,1,1,1,有,有,23580000,364282,,0.0,0,,RPWNMLLKLHHGFFA77DA,35.36,1.21,2.95,有,
士林區,房地(土地+建物),臺北市士林區中正路２１２巷１１弄５號,23.0,商,,,1110221,土地2建物1車位0,一層,五層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0700225,134.2,2,1,1,有,無,23500000,175112,,0.0,0,其他增建；,RPTNMLLJLHHGFEA27DA,88.23,45.97,0.0,無,
北投區,房地(土地+建物)+車位,臺北市北投區復興四路３２號五樓,17.11,住,,,1110127,土地1建物1車位1,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1001031,90.13,0,0,0,無,有,13800000,153112,塔式車位,0.0,1300000,,RPUNMLLJLHHGFEA37DA,41.33,8.28,4.96,有,
士林區,房地(土地+建物),臺北市士林區德行東路２８４巷２２號四樓,32.53,住,,,1110212,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720531,128.28,3,2,2,有,無,18400000,143436,,0.0,0,其他增建；,RPSQMLMLKHHGFEA67DA,103.59,0.0,23.56,無,094
北投區,房地(土地+建物)+車位,臺北市北投區一德街５２號三樓,52.3,住,,,1110209,土地2建物1車位1,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1011016,124.55000000000001,2,2,2,有,有,17100000,137294,坡道機械,17.3,0,其他增建；,RPTNMLOLKHHGFEA67DA,70.04,1.01,5.6,有,
北投區,房地(土地+建物),臺北市北投區知行路３３６號五樓,10.2,住,,,1110212,土地1建物1車位0,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860122,70.03999999999999,3,1,1,有,有,10400000,148487,,0.0,0,陽台外推；夾層；,RPOPMLOKKHHGFEA27DA,37.48,1.6,4.75,有,
北投區,房地(土地+建物),臺北市北投區杏林一路３５號,102.0,住,,,1110128,土地1建物1車位0,全,一層,透天厝,住家用,加強磚造,0560105,57.2,0,2,1,有,無,17000000,297203,,0.0,0,頂樓加蓋；其他增建；,RPPQMLQKKHHGFEA67DA,57.2,0.0,0.0,無,
信義區,房地(土地+建物),臺北市信義區基隆路二段１４９之４９號五樓之７,5.74,商,,,1110302,土地2建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0790119,59.18000000000001,1,1,1,有,有,14450000,244212,,0.0,0,陽台外推；,RPWOMLLKLHHGFDA67DA,40.49,0.0,4.64,有,095
松山區,房地(土地+建物),臺北市松山區敦化南路一段５７號七樓之８,7.65,住,,,1110126,土地4建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,58.17,2,1,1,有,有,14250000,244972,,0.0,0,陽台外推；,RPQNMLOKLHHGFDA27DA,44.72,0.0,4.86,有,
信義區,房地(土地+建物),臺北市信義區虎林街３０巷１２弄１３號五樓,28.14,住,,,1110111,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740517,108.88,3,1,2,有,無,18500000,169912,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPOOMLOKLHHGFDA17DA,91.13,0.0,11.59,無,
信義區,房地(土地+建物),臺北市信義區吳興街１７５之１號,58.5,商,,,1110128,土地2建物2車位0,二層,二層,公寓(5樓含以下無電梯),,加強磚造,,88.66,7,1,6,有,無,14880000,167832,,0.0,0,頂樓加蓋；,RPPOMLOKLHHGFDA27DA,88.66,0.0,0.0,無,
士林區,房地(土地+建物),臺北市士林區永平街９巷１８弄８號四樓,30.39,都市：其他:道路用地(公共設施用地)。67/5/16,,,1110123,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700129,103.48,3,2,2,有,無,12900000,124662,,0.0,0,陽台外推；,RPQOMLTJKHHGFEA77DA,89.91,4.95,8.62,無,096
士林區,房地(土地+建物),臺北市士林區中山北路七段１０６號四樓,13.7,住,,,1110113,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0730725,77.74000000000001,2,2,1,有,無,15700000,201955,,0.0,0,陽台外推；其他增建；,RPWNMLLKKHHGFEA57DA,53.85,0.0,9.0,有,
士林區,建物,臺北市士林區延平北路六段２７３巷２號,0.0,,,,1101022,土地0建物1車位0,全,一層,透天厝,住家用,磚造,,141.23,0,0,0,無,無,3000000,21242,,0.0,0,土地法34-1條、土地法104條優先購買親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPRQMLPLIIGGFEA67DA,141.23,0.0,0.0,無,
士林區,房地(土地+建物),臺北市士林區中山北路七段１４巷６３弄２０號五樓,32.29,住,,,1100910,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0731107,125.77,3,2,2,有,有,15800000,125626,,0.0,0,頂樓加蓋；,RPQNMLOKJHHGFEA17DA,100.89,0.0,9.74,無,
士林區,房地(土地+建物),臺北市士林區天母北路９巷３號,32.12,住,,,1101231,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0681203,113.15,3,3,2,有,無,27000000,238621,,0.0,0,壹樓空地、平台外推、防火巷增建。現況格局：一層3房2廳2衛BF1廳,RPVPMLSKJHHGFEA28DA,83.67,29.48,0.0,無,097
士林區,房地(土地+建物)+車位,臺北市士林區至善路二段１５８號十五樓,38.04,商,,,1110117,土地3建物1車位2,十五層,十六層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0850619,322.73,3,2,3,有,有,54680000,169430,坡道平面,0.0,6600000,其他增建；,RPPPMLOLJHHGFEA37DA,140.65,7.8,6.67,有,
信義區,房地(土地+建物),臺北市信義區松德路２５巷１８號四樓,7.97,住,,,1100712,土地2建物1車位0,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0740620,70.82,2,1,1,有,有,16200000,228749,,0.0,0,,RPUNMLLKLHHGFDA37DA,53.48,0.0,5.48,有,
松山區,房地(土地+建物),臺北市松山區三民路１５５巷３０號三樓,40.0,都市：其他:住宅用地(民生社區特定專用區)。,,,1110122,土地1建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0650115,113.55,3,2,2,有,無,26850000,236460,,0.0,0,陽台外推；,RPXNMLLKLHHGFDA67DA,113.55,0.0,0.0,無,098
南港區,房地(土地+建物),臺北市南港區忠孝東路六段１５９巷１弄４號,20.53,工,,,1101031,土地2建物1車位0,一層，平台,四層,公寓(5樓含以下無電梯),工業用,鋼筋混凝土造,0650510,70.88,0,2,1,有,無,15160000,213883,,0.0,0,其他增建；,RPQOMLKKLHHGFDA96DA,70.88,0.0,0.0,無,
信義區,車位,信義路五段１０９號等共同使用部份,0.42,都市：其他:特定業務區(信義計畫特定專用區)。,,,1110126,土地1建物1車位1,,,其他,,,,13.75,0,0,0,有,有,1400000,,坡道機械,13.75,1400000,僅車位交易；,RPTOMLTJLHHGFDA08DA,0.0,0.0,0.0,有,050
松山區,房地(土地+建物),臺北市松山區南京東路四段２５號五樓,21.57,商,,,1101108,土地2建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0731114,194.23000000000002,0,2,0,有,有,42500000,218813,,0.0,0,陽台外推；,RPVOMLTJLHHGFDA28DA,127.7,0.0,6.6,有,
信義區,車位,臺北市信義區光復南路５６７之１號,0.15,商,,,1110307,土地1建物1車位1,一層,十八層,其他,一般事務所,鋼骨造,0970822,23.84,0,0,0,有,有,2600000,,坡道平面,23.84,2600000,僅車位交易；,RPXNMLSJLHHGFDA28DA,0.0,0.0,0.0,有,100
松山區,房地(土地+建物),臺北市松山區南京東路五段１２３巷９號四樓,10.75,住,,,1110209,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0550429,43.46,1,1,1,有,無,7900000,181776,,0.0,0,其他增建；,RPVOMLNJLHHGFDA67DA,39.36,0.0,4.1,無,
信義區,房地(土地+建物),臺北市信義區忠孝東路五段４５３號三樓,8.12,商,,,1110212,土地3建物1車位0,三層,十一層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,0941006,49.7,1,1,1,有,有,19080000,383903,,0.0,0,夾層；其他增建；,RPRPMLNJLHHGFDA37DA,30.09,0.0,1.68,有,101
松山區,房地(土地+建物),臺北市松山區民生東路五段１３７巷４弄２９號三樓,46.0,都市：其他:住宅用地(民生社區特定專用區)。,,,1110103,土地1建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0630709,139.14,4,2,2,有,無,31500000,226391,,0.0,0,,RPWOMLOLKHHGFDA97DA,139.14,0.0,0.0,無,102
信義區,房地(土地+建物)+車位,臺北市信義區忠孝東路五段４７１號八樓之１,14.81,商,,,1110222,土地2建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1100119,155.79000000000002,3,2,2,有,有,49600000,318377,坡道平面,32.04,0,車位總價為320萬元,RPXPMLNLKHHGFDA08DA,76.06,2.13,11.15,有,
南港區,房地(土地+建物)+車位,臺北市南港區園區街４２號十樓之１,22.36,住,,,1101228,土地1建物1車位1,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000414,167.65,3,2,2,有,有,40000000,238592,坡道平面,33.87,0,,RPQNMLNJLHHGFDA07DA,77.37,7.57,8.18,有,
信義區,房地(土地+建物),臺北市信義區和平東路三段３９１巷８弄６３號五樓,30.8,住,,,1101226,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,107.64,6,1,5,有,無,20500000,190450,,0.0,0,現況格局：5樓 ：4房1廳4衛 頂樓：2房1衛陽台外推；頂樓加蓋；,RPUNMLKLJHHGFDA17DA,94.95,0.0,12.69,無,
信義區,房地(土地+建物),臺北市信義區嘉興街２１６之１號七樓,13.2,住,,,1110101,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0701120,78.48,2,2,1,有,無,19500000,248471,,0.0,0,陽台外推；頂樓加蓋；其他增建；,RPSNMLPLJHHGFDA47DA,50.03,6.82,7.65,有,
中山區,房地(土地+建物)+車位,臺北市中山區南京東路一段１０６號十四樓,32.53,商,,,1101130,土地2建物1車位3,十四層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1040731,556.17,0,0,0,無,有,207990000,427632,坡道平面,72.6,1200000,含裝潢費21940000元；,RPTNMLPKLHHGFCA57DA,273.14,18.91,27.65,有,
內湖區,土地,康寧段二小段42地號,1091.5,都市：其他:保護區。,,,1110307,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4500000,4123,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPOMLKKLHHGFCA76DA,0.0,0.0,0.0,無,
中山區,房地(土地+建物),臺北市中山區民生東路一段５４號八樓之７,4.83,商,,,1110121,土地1建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0740706,52.74,2,1,1,有,有,11500000,218051,,0.0,0,,RPWOMLLKLHHGFCA57DA,36.42,0.0,0.0,有,103
內湖區,房地(土地+建物)+車位,臺北市內湖區內湖路一段７號二樓,18.95,住,,,1110126,土地2建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1071109,156.42000000000002,0,0,0,無,有,37480000,239611,坡道平面,0.0,0,毛胚屋；,RPOQMLKKLHHGFCA86DA,67.0,8.12,6.92,有,
中山區,車位,臺北市中山區農安街１０之１號二樓之３,0.25,商,,,1110301,土地1建物1車位1,二層,十三層,其他,商業用,鋼筋混凝土造,0961212,6.65,0,0,0,有,有,680000,,升降機械,6.71,680000,僅車位交易；,RPVNMLOKLHHGFCA67DA,0.0,0.0,0.0,有,104
中山區,車位,臺北市中山區農安街１０之１號二樓之３,0.25,商,,,1110302,土地1建物1車位1,二層,十三層,其他,商業用,鋼筋混凝土造,0961212,6.65,0,0,0,有,有,680000,,升降機械,6.71,680000,僅車位交易；,RPWNMLOKLHHGFCA77DA,0.0,0.0,0.0,有,104
中山區,房地(土地+建物)+車位,臺北市中山區北安路７８９號七樓之３,9.84,住,,,1110118,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020904,98.72,4,2,1,有,有,27680000,301210,塔式車位,12.8,1800000,,RPUPMLLKLHHGFCA47DA,42.05,5.64,6.68,有,106
內湖區,房地(土地+建物)+車位,臺北市內湖區民權東路六段４６７號五樓之３,43.8,住,,,1110217,土地2建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970916,239.27,4,2,2,有,有,63000000,278263,坡道平面,21.85,2500000,,RPTQMLLKLHHGFCA47DA,131.87,8.91,13.71,有,
中山區,房地(土地+建物)+車位,臺北市中山區新生北路二段６２巷１２號八樓,13.79,商,,,1110109,土地1建物1車位1,八層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1050322,212.25,4,2,2,有,有,52800000,278337,坡道平面,33.33,3000000,,RPXOMLLJLHHGFCA57DA,108.82,6.88,12.88,有,
內湖區,房地(土地+建物)+車位,臺北市內湖區金莊路８８號十二樓,40.94,都市：其他:辦公服務區(一)(不得作住宅使用)。,,,1101022,土地2建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0990512,241.29,4,2,2,有,有,36600000,164918,坡道平面,34.53,2500000,,RPQQMLRJLHHGFCA67DA,123.71,8.1,9.14,有,
中山區,房地(土地+建物),臺北市中山區雙城街３巷２號八樓之５,5.87,商,,,1110215,土地1建物1車位0,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841201,39.39,1,1,1,有,有,6675200,169464,,0.0,0,其他增建；,RPXQMLRJLHHGFCA38DA,22.8,0.9,3.15,有,107
中山區,房地(土地+建物)+車位,臺北市中山區民權東路一段２９號十五樓,17.82,商,,,1101108,土地1建物1車位2,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971128,279.27,4,1,4,有,有,15880000,56863,坡道平面,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPVPMLNJLHHGFCA67DA,144.78,0.0,15.54,有,
內湖區,車位,臺北市內湖區民權東路六段１４６號二樓,0.0,商,,,1110227,土地1建物1車位1,二層,十二層,其他,住家用,鋼筋混凝土造,0960621,5.869999999999999,0,0,0,有,有,880000,,升降機械,5.87,880000,僅車位交易；,RPRRMLLJLHHGFCA27DA,0.0,0.0,0.0,有,108
內湖區,房地(土地+建物)+車位,臺北市內湖區康樂街１３６巷３０弄１號七樓之１,18.39,住,,,1110126,土地1建物1車位1,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1090424,134.19,3,2,2,有,有,23000000,206799,坡道平面,35.06,2500000,,RPPQNLMLKHHGFCA27DA,65.06,0.0,7.25,有,
內湖區,房地(土地+建物)+車位,臺北市內湖區康寧路三段５４巷５號三樓,30.28,住,,,1110123,土地1建物1車位1,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821227,112.02000000000001,2,2,1,有,有,24000000,214247,坡道機械,0.0,0,陽台外推；其他增建；,RPUNMLQKKHHGFCA67DA,68.23,0.66,10.64,有,109
中山區,房地(土地+建物),臺北市中山區長春路４０號八樓之６,4.66,商,,,1110214,土地1建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0730326,58.56999999999999,0,0,0,無,有,9360000,159809,,0.0,0,,RPWOMLKKKHHGFCA37DA,40.76,0.0,4.86,有,
內湖區,房地(土地+建物),臺北市內湖區內湖路一段９１巷３５弄１４之１號五樓,31.12,住,,,1101004,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730131,121.85,3,2,2,有,有,20300000,166598,,0.0,0,陽台外推；,RPQOMLLLKHHGFCA96DA,89.98,0.0,11.63,無,
大同區,房地(土地+建物)+車位,臺北市大同區南京西路２８８號九樓之１６,17.22,商,,,1110116,土地1建物1車位1,九層,十九層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,1011214,234.20999999999998,3,2,2,有,有,54270000,257153,坡道平面,32.89,2500000,,RPWOMLKKLHHGFBA37DA,118.7,8.05,12.13,有,
內湖區,房地(土地+建物),臺北市內湖區文湖街２１巷１１８弄１５號二樓,34.57,住,,,1101212,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1010423,151.13,3,2,2,有,無,19550000,129359,,0.0,0,,RPOQMLQLJHHGFCA37DA,76.44,3.18,10.87,有,110
中山區,房地(土地+建物),臺北市中山區德惠街１５號,38.0,商,,,1110208,土地1建物2車位0,地下層,十層,華廈(10層含以下有電梯),其他,鋼筋混凝土造,0730616,291.3,1,1,1,有,有,83600000,286989,,0.0,0,其他增建；,RPRSMLOKKHHGFCA67DA,238.3,10.82,0.0,有,
萬華區,房地(土地+建物),臺北市萬華區西昌街１４９號六樓之１２,2.31,商,,,1110307,土地1建物1車位0,六層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0691001,17.57,1,1,1,有,有,1350000,76836,,0.0,0,產權移轉各項費用由賣方負擔。,RPPNMLOKLHHGFBA96DA,12.67,0.0,0.0,有,
萬華區,房地(土地+建物),臺北市萬華區雙園街６０巷７４弄１２號二樓,5.92,住,,,1110301,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0581216,20.57,2,1,1,有,無,2000000,97229,,0.0,0,全部交易所需繳納稅金及費用總加後各負擔1/2親友、員工、共有人或其他特殊關係間之交易；,RPTNMLOKLHHGFBA37DA,20.57,0.0,0.0,無,
萬華區,車位,臺北市萬華區昆明街１１９巷２號,1.07,商,,,1110228,土地1建物1車位1,一層,十四層,其他,住家用,鋼筋混凝土造,0921204,36.949999999999996,0,0,0,有,有,1650000,,升降平面,36.95,1650000,僅車位交易；,RPOOMLOKLHHGFBA96DA,0.0,0.0,0.0,有,111
中正區,房地(土地+建物)+車位,臺北市中正區仁愛路二段１５巷１７號三樓,41.53,住,,,1110128,土地1建物1車位1,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880324,178.49,3,2,2,有,有,40500000,226903,升降平面,0.0,2500000,其他增建；,RPSOMLOKLHHGFBA37DA,89.51,4.27,8.87,有,
萬華區,房地(土地+建物),臺北市萬華區中華路二段４１６巷１１號,20.7,住,,,1101230,土地1建物1車位0,一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0760316,97.68,3,1,2,有,有,4437303,45427,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPUOMLOKLHHGFBA57DA,66.78,9.39,0.0,有,
中正區,房地(土地+建物),臺北市中正區重慶南路三段１２９號三樓之２,4.17,商,,,1110208,土地2建物1車位0,三層,十二層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,0971117,41.68,1,1,1,有,有,9100000,218330,,0.0,0,,RPWNMLLKLHHGFAA27DA,26.61,2.05,0.0,有,
